Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1.0490045284895355,-0.8456035753019908,-0.7836545255615242,0.6876520686103095,0.30917017501338934,0.03716347200701767,0.9730895297023101,-1.155335603522896,2.2455503445719556,0.6479352348654471,-0.3492279378827389,-1.1390843967453061,-1.6163259841697097,0.49019397279145593,-1.4517566966711983,-0.3728411820968603,-0.8589107150187498,0.44346013516574545,-0.9594906286674962,-0.6971928229646799,0.8517380800247044,-0.48803115792890384,-0.2683249239711402,1.9758468047687905,-0.43947756133105875,1.8398753469348843,1.0800733235564532,-1.107245207351221,-0.2819505620984273,5666.794818974607
0.13673285068292496,1.3697620526833787,0.2859602231614484,-0.7590174352518355,-0.31194909530540815,0.866150146464264,-0.3451507975827478,-0.03137345938238613,-0.9073811658899382,0.9907641420059187,2.321667008984075,0.027835217400756056,0.5766359235951052,0.4214729864577687,-0.19595164728423584,3.546105555629876,0.01323001031302136,-0.8504188821265973,1.1201888420841544,-0.46628224204228047,1.214575180618128,0.7699416304518637,-0.463699853387654,1.6767537361540705,-1.2936002452565671,0.0955964821460781,0.41466126155149374,-0.6806472529552072,-0.2229521985492331,5992.577975811828
-0.09775699051378772,-1.4357682780413326,2.107386326613625,-1.3961304869302549,0.16908193555359982,0.6167484210342128,-0.5483826226570677,0.81257722482703,1.2380292524230978,0.45938243402905077,-0.5062223592061293,-0.05149163879781491,-0.38374250534325893,-2.838549298866976,0.7093816163788259,-0.8652703002912832,0.5528856727422484,-0.44270700273561264,0.10306878762453017,0.21960925294136163,1.5129115916194047,-0.0084701778807817,-0.6776013949547831,0.3059827773945177,-1.5608774668188397,-1.588322089597809,0.10533825554792646,-0.041598545479878644,0.6458509115251391,5492.0645503354635
0.7048106496756092,-1.8630391037825547,-2.2012210848194638,-1.1001516582787814,0.017805621836890013,0.6972873167679395,-0.33106548147139103,1.3574413488506996,-0.4696658574441692,1.9310574265674436,-1.6882032282598656,2.564835361256147,0.10149563392566521,0.20448769942704223,0.4576579073048949,-0.4814371286981432,-1.1642759163147935,-0.7133307730606051,-0.05744599405673416,1.6837547508887696,1.7006928849376433,0.29720511061505617,0.24351067445476712,0.28116427482280093,0.9769540288159925,-0.6338470147466102,-1.6204557440187441,-0.08009277519987543,-0.9874050511622152,5446.759507987779
-0.966678552977072,1.5999797394198396,-0.4482238966066059,1.4831763832673055,-0.4540405102815981,-0.6082796233270621,0.7052199910243128,-2.007013867092682,-0.5652830323637457,0.2252547817334845,-0.15089382170538987,1.4695977690068722,-0.23284851947587598,0.1171043930985421,0.2944715956684204,-0.25424848720279863,0.4041036301893241,-0.5949848345884835,0.7932693273093433,-1.5276873194869018,-0.8142670668882657,-1.8816541860151323,1.5466653518206694,1.4635697722794005,-0.12225092809563434,-1.2200131114341402,0.37735220892507904,1.2939763466827179,-0.9473686521737404,6408.076721609552
-0.7895898354265428,0.0057762698877064575,1.5537755739793406,0.5768168379932078,-1.3951791621638021,0.25019670827715884,0.7581822390724458,-1.0349270645442104,-0.2619337930741411,2.2236061003486105,1.4898132288219068,1.4025557383418132,-0.6048051934193172,0.9014126913704639,0.7621671796220987,-0.7190109705331068,-0.1769315814275794,-0.016163949139151715,-1.4710450485686937,0.15412164337371237,-0.4323171500817435,0.6448942891768139,1.3258639548875673,-0.20662986274619422,0.45889674474853154,-0.07415044468246637,-0.9376625521358527,0.6231747248890688,-1.5416044153205337,9847.63785722302
0.27253134073343505,-0.7291964178039758,0.5237879613909864,-1.7651621652460385,1.0799958760281436,0.9080101290970124,1.6874388841264094,0.5118746447130328,-0.4918549092114267,-1.507956644516258,-1.156851730059643,0.7878190300113278,-0.4574066202830067,-0.6841340743111476,-0.8748039835937614,-1.4189018022523832,-0.2543955833742035,-0.507631703059072,0.25406352704865526,-0.2636726821306467,-1.2995262590894332,0.5973545869653856,-0.8500943445353195,-1.9095324694982432,0.39702777039477893,-0.8602876180903318,-0.4838075679969755,-1.2229641234984203,-0.22190510136026997,6467.259662662878
-0.41983338956131616,-1.674617684563336,-0.2552963910298096,1.4233591420557252,-0.14697453918617687,0.9181142087778785,0.08228581399899142,-0.5480020826899045,-0.3032678986315377,0.2372103683151176,-2.109312814100945,-0.031447640028369125,-0.08069511112708108,0.2834266730133841,-0.9107262841013951,1.324266771622115,0.4008474349397545,0.12139850993504119,1.4825356159816379,0.2823382003034511,-0.12033346543881752,0.19091618934653534,0.2800530546497516,0.026439379037721384,-0.8415731785074534,0.4336326831364614,0.40987601398669055,-0.05854710750443954,-0.10202244682736912,7530.673398829336
-1.296762732836791,2.5228641474297357,-1.9589445073536427,-0.2722972776359949,1.470297956439244,-0.2967646804762303,2.0066525796166093,-0.4195574130943738,-0.8270281494819741,-1.4292293440614683,-0.5577919294372737,0.8120204859173478,0.3841829644429905,-1.8063793796372722,0.44481897297087414,0.3724742234275619,-0.9180645349528337,1.4959995742696872,-1.2437738012438035,0.9026674429488694,-0.09197906568788096,0.06100790067601717,0.294434078703227,-0.14755806084637704,0.9520869655213912,0.05744016018851728,0.0386781298821508,-0.09628285747321265,-0.28279588912922576,8066.560294682893
0.18575907204595868,-0.8783325115126369,0.6105067032144109,2.6153414762485028,-1.190012874550796,-1.249046911974095,1.2025477802242923,-0.5904340807357696,0.45048188431203845,0.048941299699041325,-1.2585382883482141,-1.1380597906844014,-1.4951970121132505,-0.6920455222624556,0.26815381738583133,-0.5042348699893376,0.7653930633623698,-0.3078359983859956,-0.8092210385351759,0.09589513748667194,1.469940890068744,-0.5609460561788826,-0.5391400016678898,-0.6272341882172956,0.18046354749779675,-0.7572363774271758,0.24458420766294314,-1.4238365237984847,-1.346777453100396,9082.212556761086
0.6263135964468171,-0.4486051166958446,-1.1191064564733435,-0.10564385776113241,-1.0477470304500036,-1.4151632114954396,-0.01099611796687628,-1.2454528952349384,-0.5743331331066346,-0.9090382361570496,-0.24457733132106071,2.2565152416462446,0.5007976931863934,-0.05706141733120021,-0.43191518676039153,-1.1364271684836227,-1.026054910652614,-0.11956024788849183,1.943723583240891,-1.831097644225251,-0.6464250121605484,0.01863712917977388,0.053405250784655973,1.7870443678417602,-1.2299566459978784,0.3622426225030455,-0.9742836971700499,-0.02805406459840106,-0.5624343411657546,-1.0780830830193189
-0.8461718337616815,1.2755568051681876,0.055502003978590904,0.23311494191250637,0.39696511003624085,-1.2034456617387226,1.7013106762714736,0.788554487828837,0.8241021931458162,-0.9793643991132485,0.1689267174446078,-0.5318517609359056,-0.34710756516316343,-1.7740338588373694,-0.945014423265301,2.3552817676700024,1.524334118984405,0.2625168305615173,0.00045876188594860096,-0.7641968016136901,0.07194143713066242,0.3019167352519343,0.05794641642881046,0.48467072713114834,0.5940082777895154,-0.187661145287669,-0.5396351916532094,-0.0782333188986885,-0.9242108610083848,-0.4947663514558068
-0.8444482342051558,0.5453092520407488,-0.6352562569256788,1.6118036330785381,0.6672188082432259,1.6341176523459247,-1.2911929050379989,-0.5206425220890261,0.6846141627478957,-0.6833832379410374,0.28219737171084747,0.1407830902804251,1.6280620986775232,-0.6398395756626746,0.329874009959368,-0.3817790092296813,0.7959343691897904,-0.2515870444859759,-0.9447063943809811,0.2188280844837589,0.3536492820315789,-0.3633301921802183,-0.3760119495574616,-0.14072792232384018,0.8065935330553621,-0.6835916353732443,-1.9533629383682458,0.6353931867206548,0.5942978967525336,0.7218241000728763
-0.5264010474543633,-0.298727843364786,0.12219338679307097,1.247184971307109,-0.13916263386141803,1.1581469371277489,-0.37959953589404477,-1.2439514018982967,1.3085833513416847,-0.658186738353455,1.4048421879699369,1.2307738372274537,-1.4429292781271608,1.6084883378066093,-0.6357152240882079,0.10546906396847512,0.19333060849056594,0.4004952191716927,-0.8391111293147305,-0.21622579556519123,0.48370387214523236,0.7133873465331663,-0.4158923163820674,-0.787435175064803,0.9698842320692633,1.3461168927805225,-2.1237519174909347,-0.33335662762529344,0.10280036361231977,0.26619551147592874
0.22740211825590176,-0.8261312022586755,1.5467290847270607,0.28124809782571103,-1.2647836874349345,0.9181391011854083,1.097669310704214,0.9050526147997354,-0.19726238974367374,0.25905386897752336,0.5728370071343325,-0.5025615689916808,-2.107009250172328,0.4041781965773732,-0.503189088370352,-1.0887546188223214,-0.2253432329854254,-1.1340181920569425,-1.302609307908864,1.0555209610409335,-2.033834962839504,-0.12337489523671566,0.6548726952388281,0.6736817386654841,-0.3339903372418319,-1.2916166436055756,1.1400404489144673,-1.089047519312929,0.9599009763464348,1.1373884795100588
0.9014242373409274,-1.436960875985589,1.212566060197038,0.37447290017817386,1.9680165037173583,1.6839495362569985,-0.766258350740029,0.1656418462479731,-0.2983392463837595,0.4969856400508868,0.11962538382542334,1.1779011538297133,1.0601089701939619,1.1722310330747752,1.5753420762622738,-0.3118623121709968,-0.9140582038479215,-0.8395083146530083,-0.3621238236686753,-0.485355708485283,-1.6140084521997926,-0.12365740409895705,1.6214928904048924,-0.1506654495843077,2.7020279465787076,-0.35208997478839554,-0.557327776744186,0.9558877289975014,-0.6636553173622672,-1.0021971973729642
0.7387124219076325,-0.2963551247779584,-0.4998525751026899,0.054745854357114744,0.9329988709292876,1.785983214517968,-0.48272872153240254,0.7657809411262221,0.1566084727547329,-1.4441988778021047,0.012537048851166153,1.0080239855231061,-0.6404850508994993,-0.3464952524903005,0.9642483899137316,0.07764256903260175,1.2798452802720859,-1.528223172210905,0.1013242904874943,-0.4082936399279258,-0.20212880084277002,0.2485363157827779,0.37999496140308214,-1.0267244642846565,0.441520677889,-1.1206131411705702,0.21108574616649126,0.5042722105994694,0.3113707379463743,-0.04161228481045297
0.365051843913928,-0.31203647938487655,1.132462808161212,-0.20481848822221935,1.4275772422077166,1.4312232122846742,-0.699563876936912,1.6162527571039549,0.6176604563462937,-0.9247204600704337,-1.3961025835929461,1.351678538060021,0.43968034137361756,0.11030599519474636,-0.30755721655732576,0.24073951304118948,0.007039164806775941,0.32653972447598667,-0.38296380300764865,0.6598723664148864,0.4666827343585142,-0.40058378384566695,-1.8139356062383172,1.0890026557835997,0.8807514730353613,1.2925248692145528,-1.949532067088619,0.6836272840555315,0.3592719662804732,-2.2527107468073333
-0.8796660752493821,1.1616841203764292,-0.4959382709549457,-0.309180584944498,-1.839402475635263,0.7819460988725425,0.7081241025719152,-0.0928625976343979,1.5265126478687334,-0.8277115802323085,-0.8535284012416195,-0.46538941277968776,-0.0992819377549945,0.8308832080326202,-0.6383680268565489,-0.9494545596449262,1.4744223114865127,0.9089962763626914,0.7581394703197992,-0.5967673817794706,0.5111156857416757,0.8753849972286581,2.6835466456047725,-0.5226238173517721,-0.7211285525330575,2.076453135159384,-0.4380359391777377,1.1451672680058307,-0.6258432996056722,0.4614167332518246
0.20513288438415853,-2.058964806004799,0.7926292315601068,0.6531078378294598,-0.3138709881493263,0.2733268284389307,0.14929216768537995,0.6948222465144308,2.6586069780757082,-1.4787231114236823,-0.023306898037364486,-0.21942044825234336,1.2693394298472744,2.0523604110707283,0.24696022883191054,0.41756485701569196,1.5833706991909127,0.42962867856654563,1.679386865132027,1.1084675564907076,-0.6681606422668833,0.6331281930113012,-0.1841639539201904,-0.21891837707622266,0.6001936312477936,0.43069695130243213,-0.5881220743285471,-0.9912498417375066,2.029826850034912,1.3572853719912252
0.03232311241296432,-0.3019233339645425,-0.15297694407184895,-1.6725483806987906,-0.8848517558993779,0.3772237067882354,-0.25301932814492867,0.5582495049206072,-0.9899046446649069,-1.3070029201217452,-0.4942432288132171,-0.13511228288622554,-0.8748427517585494,0.10177334511881668,0.9833641035245317,1.5727701308298891,0.04904244804374096,-0.47959392981306764,0.988701569998707,0.8064564527055383,-0.20309549431085433,-1.022106439361732,0.6709654009987006,-1.4355122809980994,-1.2917839915089182,0.790031652163963,0.09015543715489474,-0.3188750878201714,1.8407111902731408,0.21038013000576966
